comment,rating_star
barang lgsung x smp. hilang mcm tue jea. dah report kat shoppe tp shoppe x membantu lgsung. hmmmmmmmmmmmmmm….. poor service shoppe ni,0
Overhyped je lebih sbb tk sedap pun sorry face_with_tears_of_joy Sambal betty lg sedap face_savoring_food Banyak lg blh improve and all the best!,0
"Quality : boleh kot buat x pedas sgt, sbb rasa pedas tu lg kuat dari rasa sedap Taste : pedas gila  Pedas ya amat ye.",0
"sorry la, beli pos alamat lain. tapi sampai ke alamat lain. nama je betul. tapi alamat tak_betul. pelik lah",0
Sorry to say..sambal sangat pedas rasa cili semata..memang xleh nak makan sebab dua kali makan dua kali perut sakit sangat,0
Taste : Tidak sedap. Rasa pedas yang entah ape ape. Takda rasa pedas pun. Sorry jujur review ni. Tak kena dgn tekak.,0
Taste : sgt pedas giler Quality : ini Kali kedua order.. kurang sedap berbanding order yg sebelum ni... pedas hingga tiada rasa sedap,0
"Jnt hantar barang dekat rumah orang lain, nasib baik jiran tu terus call cakap barang dekat rumah dia.",0
"2 botol - minyak dier bocor terkeluar dari botol, kene pembalut plastic tapi penutup dgn seal masih intact.",0
"Taste : tak_kene dgn tekak saya sbb rasa trlalu kosong hanya pedas sahaja, masin manis mmg tk rasa. sory",0
dah rasa dah.. rasa cili kuat sangat overpowering rasa sambal and too much oil. overall okay 2 jer.,0
Sambal biasa sangat rasa. Pedas je. Yg lain mcm xrasa. Pastu mcm ada bau masam sikit,0
"The sambal is so pedas, terbakor lidah saya naik ulser, hope boleh kurangkan pedas dye tau",0
"bole la..xde la sedap sngat , harap pedas je lebih..rasa tu mcm xde yang WOW sngat..biasa 2 je",0
"biasa 2 je rasa dia mcm kurang bahan, rasa pedas je, tu pn x pedas sangat",0
X sure ade quality control ke tak..rase kurang pedas kurang kick beli empat botol,0
Sebelum ni pernah order dua kali. Order kalini rasa terlebih masin dan tak_pedas.,0
Please la jangan guna j & t.. Habis satu malaysia dia bawa pusing sambal aku,0
Taste : terlalu banyak rasa aji + minyak. Lagi satu sambal mcm tak_ckup masak,0
Taste : knpa bila mkn rasa mcm bau ubat? ke memang rasa dia mcm tu?,0
Maaf ye. Tidak memenuhi citarasa. Not as expected dan byk sgt biji cili...,0
Rse die ok 2 lah.. tp bau die tu buat xnk mkn lagi.. tergiang 2..,0
produk over rated..rasa pedas je..makan bnyk rasa pening kepala..kandungan MSG berapa guni?,0
The oil smell is awful persevering_face hope you can improve the recipe.,0
quite disappointed with the taste cs its not_worth the hype :(,0
"Taste normal, a bit disappointed after try. Was expecting more",0
Taste : sambal ni rasa pedas kosong. masam manis masin tak_rasa sangat.,0
Taste : pedas sgt. Trlalu pedas smpai xrasa bestny sambal. Rasa pedas j,0
Sangat 2 menyusahkan aku bila pos pakai pos laju . tlg la..,0
Rasa tak_tara mana pon.. Pedas ja melampau sgt 2... Sory,0
"Sambal kurang pedas, tidak seperti yg dahulu sya beli",0
Sambal dah sampai but kurang sedap dan bau pelik...,0
Taste : Rasa biasa dengan harga yg luar biasa. tak_berbaloi,0
Taste : kenapa batch sambal kali ini manis tak_rasa pedas.,0
Taste : tak_berapa sedap  Sambal not_so good. Too oily,0
Taste : pedas sangat. less taste. pedas semata 2. And too oily.,0
Taste : Rasa macam sambal bawang . biasa saja la ingatkan sedap sangat,0
Taste : sedapppp gilaaa Quality : sedappppp nk mampusss please beli!,0
Taste : Boleh laaa Quality : Boleh laaa  Penghantaran lambat almost seminggu.,0
Taktau la berapi tang mana. Anak saya 2 tahun pun boleh makan. Lansung tk pedas nii.,0
review jujurdouble_exclamation_mark  tqsm   tak_la rasa sedap mane. nk nangis beli. sedehh je. tp worth to try laa. at leastt rasa sekali xmau lagi. hahaha. tq aming. teruskan usaha sedapkan lg sambal grinning_face_with_sweat kalau lagi power mesti boom lg rasa dia. adjust skit la rasa. lain kali beli lagi. hahahahahha. you guys should try.,0
Terasa pedas sahaja. Kena campur dengan limau sikit supaya lebih berasa nyet nya.,0
"After many attempts, finally dpt beli. Honestly, it ’ s overhyped. Tak teruk sgt, tapi tak_juga sedap sgt.. lebih kpd tak_sedap. Rasa macam cili tak_masak + minyak... A bit disappointed. Maybe tak_kena dgn my taste & 9 orang kawan saya yg lain. Beli 2, baru 2 sudu besar habis sbb takde siapa nk makan",0
fes time beli pos rm 9. kali ni beli cas rm 10 plk. apa nth. sorry tknk beli dh. cekik darah btol.,0
Pedas sangat tak_rasa manis ke masin ke cuma pedas. Untuk yang makan pedas pon terasa pedas sangat.,0
Entah la.. expectation aku terlalu tinggi ke apa. Tpi mcm srslaa rasa dia mcmni jee?? Sampai aku positive je maybe stock lama kot maybe dh rosak maybe itu ini loudly_crying_face sbb rsa mcm xmungkin rsanya begini.... K . A punya produk kot loudly_crying_faceloudly_crying_face kecewa sgt. aku bgi family rasa utk pastikan mungkin tekak aku yg lain mcm kot. Tpi deorang pun ckp bnda yg sama… rsa dia mcm perfume wey srs aku rsa maybe terkena ap ap kot xtahu la nk komen apa. Bkn nk ckp ap la tpi sambal yg slalu aku buat kt rmh lagi sedap dri ni …ni Mmg xleh go wey try skali je nk buang terus dh tpi sayang tpi klw simpan mmg xleh nk msuk tekak utk mkn 🫠🫠🥹smiling_face_with_tearsmiling_face_with_tear lama dh smpai. Skrng bru review sbb tdi aku dok tenung sambal tu atas meja dapur.. n nk buang sambal tu slepas bbrp minggu aku peram sbb xlalu ngn rasa dia.. so harini aku terpaksa buang.. aku rsa mmg something la sbb yg lain komen sedap elok je hm sokay tq relieved_face,0
Xtaulah tekak saya or mmg ni rasa sbnrnya... Hanya rasa pedas n minyak je.. Manis masin xde.. Then bila baca ingredient xde asam.. So xde rasa masam.... Saya kene oter kasi ikot selera saya gitu.. Order 1010 dpt 1110..pantas!!! Bab ni bole dipuji.. So star jatuh ke packaging n courier...,0
Made a complaint to the hotline number but only got a reply after following up twice and chat on shopee. Informed me they will send a new sambal but until now no_update on shipment etc. This is my first purchase and I was excited to try this sambal pensive_face,0
setelah berkali kali repeat oder and harini terkene jgk grinning_face_with_sweat so far okey je nothing serius,0
taste : 1 / 10 Penghantaran : 10 / 10,0
Rasa biasa biase je..mngkin tekak org lain 2..,0
Taste : Good Quality : abit leaking at the bottle,0
Rasa masam sangat. Hampa... Delivery pantas.,0
Quality : good Taste : ok  Rasa MSG too strong..,0
Bungkusan ok balut. TAPI PENGHANTARAN LEMBAP,0
Taste : not_as what i expected Quality : good,0
Quality : Good Taste : Just spicy no_taste,0
Okey okey lah nak kata sedap tu boleh lah tapi kurang berbaloi kau Beria nak nasib dpt DPT lah tapi macam aku lah ni untuk pendapat aku kalau nak jadi regular customer pun tak_boleh lah sebab dia ikut nasib lepas tu kau boleh beli 2 je sale ckp dah 1 juta tak_ada upgrade dari segi pengeluaran,0
Dah kali ke 3 beli. Tp yg kali ni rasa lain smiling_face_with_tear rasa macam sambal hangit plk loudly_crying_faceloudly_crying_face dahlah beli 2botol,0
Nie order kali ketiga. Yg pertama dgn kedua cukup rasa. Yang kali ketiga nie cuma rasa pedas je.,0
aslmualaikum..cdgn sy lebih baik letakan logo halal.. supaya pembeli tidak ragu 2.. terima kasih..,0
Too spicy i dont even what the sambal taste like,0
sambal rasa biasa 2 je tak_pedas sangat pun. manis,0
Rasa dia biasa 2 je.. tapi pedas melatup bagi saya,0
Biase je smbal dia..xde laa sedap sngt pon,0
"Taste : not_so nice, i can taste spicy only",0
Taste : so-so. not_sure why it is so popular.,0
Taste : pedas dan mahal untuk portion yg sikit,0
Rase biase 2 je...X de la sedap mana..,0
No really a good taste for me,0
Honest feedback rasa biasa je sambal nismiling_face,0
Rasa biasa je. Xde keseimbangan rsa.,0
X sedap mana pun...biasa 2x jew rasanya...,0
Can send until house. Sudah kemet.,0
Taste : rasa xsama macam dulu kurang sedap,0
Courier service sent to wrong address,0
packing tak_kuat tumpah sambal ba,0
Quality : pedas bebeno Taste : ada rsa maung,0
Penutup sambal keluar minyak. Hmmm.,0
Sambal rasa biashe biashe je,0
J & T is slow in delivering,0
Quality : Oily Taste : Terlampau pedas & tasteless,0
Taste : kurang.. rasa takacam dulu Quality : 2,0
Taste : rasa macam sambal tak_masak,0
Sambal pedas..tiada yang istimewa sangat,0
The oil spilled all over!,0
Taste : pedas manjahhh Quality : shedappp  Ok,0
Terbaik,0
Taste : biasa² je Quality : ok,0
"Less my expectations. X pedas, x rasa apa. Sedih. Nak order kan main susah. Da dapat xde la sedap pun. Sorry. Ni jujur review. Dari ank sampai ke suami cakap benda yg sama. Tp xpe. Citarasa kite x sama. Semoga terus maju jaya",0
....hmmmmmmmm baru order pastu nk tukar alamat tak_boleh kecewa kt situ,0
Tersangat manis loudly_crying_face yg suka manis tu boleh beli..tapi difahami la sebap sambal dari kelantan kan tp seriously x kena dgn tekak dah mcm sambal nasi lemak rasanya grimacing_face tp klu curious sgt nak try tu sebap viral kan boleh la cuba satu . maaf ya,0
Taste : superb Quality : excellent,0
Overrated. Terlalu pedas dan byk msg.,0
Taste : ok Quality : ok  Leaking,0
Dulu kakak pernah belikan. Pastu makan. Sedap gilaaa!! Memang craving habis Sambal Nyet ni. Lepas tu berperang a few days dan akhirnya dapat. Tapi kenapa rasa dia lain? It ' s like tasteless? Rasa pedas dan pedas sahaja. Dulu macam 2 rasa. Please fix this. I love your sambal a lot loudly_crying_faceblack_heart,0
"Honestly, terkedu masa rasa sambal ni..mmg lah sambal kelantan, manehhhhhhh, maap la ye.. tak_suka sambal manis. Pedas xde, masam xde. Manis sajeeee. Buat sambal sendiri jauh panggang dari api, sambal sendiri lagi sedap. Anyway, smoga bjaya dan improve kan produk. Mungkin perlukan tukang rasa lain",0
"Taste : not_Quality:not_Dah lupa dah baru barang sampai , dia punya lama tu meman xleh bawak bincan . sambal khairulamin ni aku sarangkan beli kat tiktok kalau nak cepat. 5 kali aku beli sini pasti lambat . tak_tahu kenapa.",0
"Kena tambah rasa masin dan manis untuk balance kan rasa pedas. Overall : Pedas semata - mata, tasteless thumbs_down:_light_skin_tone Quite disappointed. Hopefully will improve in future. All the best!",0
"Tak laa sedap macam yang digembar gemburkan. Tekak org lain xtau laa aku, tekak aku biasa aje..mungkin sbb aku pernah makan sambal lagi padu dri ni kot",0
"Beli sebab tengok review semua kata sedap. Tapi bial dah rasa, pedas semata mata sahaja. Gula garam semua tak_rasa. Rasa plain pedas",0
Tak dapat pun sambal nyacrying_face sebab hilang dekat bilik mail office. Sedihhcrying_face belikan utk kawan. Tp sian dya tak_dpt rasa.,0
Sy yg oghe kelate ni rasa mual bila mkn sambal manis ting ting ni huhu..sedap tp manis cepat loya masa makan,0
"Terlalu pedas, last time beli takda pedas sangat macam ni",0
Lah expectation tinggi jakgi da dapat hm kecewa sikit,0
Quality : Dah kurang berbanding sebelum ni Taste : Tak kick macam sebelum ni  Overall rasa lada dia overcooked. Kepedasan tu ada cuma tak_rasa masin / manis daripada sambal tu.,0
Taste : ok je..maybe sbb Kita tekak org utara so kna lg pedas bru lg slera kot ok . sbb ni Xpedas,0
"Quality : Biasa Taste : Biasa  Pertama kali beli sambal nyet dan rasanya biasa - biasa sahaja. Saya pernah beli sambal lain di Shopee dan rasa dia lagi sedap berbanding sambal nyet, mungkin sebab takda bahan 2 yg biasa ditambah dalam sambal macam ikan bilis, belacan, dsbnya. Biji cili pula agak banyak, mungkin saya personally kalau buat sambal, biji cili akan dibuang sebanyak mungkin. Dari segi label produk, saya rasa cerita rekaan yg ditulis tu kelihatan spt marketing murahan. Cadangan saya lebih baik tulis mengapa sambal ni lain drpd yg lain contohnya. Dan sambal ni tak_diretort rasanya jadi tak_pasti macam mana ianya boleh tahan agak lama. Semoga ada penambahbaikkan. Terima kasih.",0
"Taste : ok Quality : ok  Xtahu la kenapa sambal sy jadi keras kt tgh tu. Mcm di frozen?? Sepatutnya sambal tak_keras kan. 2 botol saya beli, dua 2 sama mcm tu. Barang lama ke?",0
"Biasanya beli ok je, kali ni leak pulak",0
Quality : bagusthumbs_up:_medium-light_skin_tone Taste : Sambal sedap,0
Taste : Terbaik Quality : Terbaik,0
Rasa manisss,0
Well packaged.,0
Taste : Overrated,0
pack penuh minyak.. sgt x bgus,0
Pedas sangat. Tak enjoy pun makan.,0
Terlalu pedas. Mcm rasa cili giling.,0
Biasa 2 shj. Oklh... smiling_face,0
Tak berapa kena dgn tekak.,0
"first time rasa, tak_sedap",0
Rase biase jee. sleepy_face,0
Taste : pedas sgt 2 Quality : biasa 2 je,0
Taste : not_worth the hype,0
Pedas berapi lvl 2,0
Taste : Okaylah rasa biasa je,0
Taste : not_as expected Quality : tasteless,0
Habis pecah penutup sambal.,0
Taste : mcm sambal ayam geprek,0
takpernah tak_sedap..,0
Pedas semata man_facepalming:_light_skin_toneloudly_crying_face,0
Pedas semata man_facepalming:_light_skin_tone,0
Biasa² jaa. smiling_face,0
Too much oil,0
Lambat sikit sampai,0
2 botol retak,0
Perhantaran lambat sangatttttt,0
biase je 🥹,0
Taste : pedas sangat,0
Taste : pedas gile,0
Lambat sngat,0
Taste : Biasa saja,0
Taste : terlalu pedassa,0
slow sangat,0
Biasa 2 jer,0
Pedas sgt..,0
sambal tumpah,0
ok je,0
Delivery lambat,0
Taste : average  Overrated,0
Pedas giler,0
Taste : boleh la,0
Very spicy,0
thumbs_upthumbs_upthumbs_upthumbs_upthumbs_up,0
kurengrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
Terbaik,0
Ok,0
N,0
Material : lembut Comfortability : selesa  Barang diterima dalam keadaan baik. Penghantaran pantas. Pembungkusan biasa 2 je..saya order warna hitam belaka..kenapa ye sampai warna kuning . boleh beri penjelasan tak . saya nasihatkan kepada seller tolong lah check betul 2 sebelum pos..tolong beri perhatian kpd customer,0
Comfortability : just okay Material : slipper  Cheap quality just soso but good to wear indoor. Free was just cheap keychain :),0
"Barang cepat sampai , tapi tak_sama langsung dgn kat gambar..selipar kat gambar nampak tebal tapi bila depan mata tengok sangat tipis bila pakai masih boleh terasa batu kat jalan raya",0
"Material : getah Comfortability:.... Xtau plak wane biru skrg mcm ni, dh la penghantaran lambat nak mampus.. apa ke benda meniaga macam ni relieved_face xblh nk repeat dh kedai ni.",0
Kecewa masa live host cakap selipar ni tebal dan tak_nipis.. sekali sampai hm order 2 pula tu. Dedua nipis.. dan agak besar juga size selipar ni.. buat basahan kt rumah pun tak_tahan lama and licin,0
Comfortability : hampa Material : nipis  Dalam gambar tebal sampai nipis.. kena game.. koyak.. ejas tukar gambar tu jangan letak gambar selipar tebal tapi jual yang nipis,0
"Comfortability : good Material : plastic  Products looks good and comfortable. However., seller delivered incompleted order and missed one pair of shoe. Several reminder to the seller but no_response at all. No choice to contact shopee customer service to get the refund and successful credited to account",0
"Comfortability : selesa Material : getah  Sangat selesa , ringan.pembelian yg kedua kali . belian pertama selipar tebal yang ni nipis sikit . tapi okla puas hati.",0
"Material : OK Comfortability : Good  The material too soft, bila jalan sangkut 2 terlipat sebelah depan, so kena angkat kaki tinggi skit supaya yg depan x terlipat and bole tersungkur, hati 2 yea pakai selipar ni.",0
Comfortability : Comfortable  Order black got blue. Thats why i rate low. Sorry. The seller didn ' t inform me not_in stock. Suddenly when arrived not_as i ordered,0
"Barang ok je , paki pon selesa . yg jadi masalah sampai sekarang ni masih sama , tiap 2 kali oder barang Yang Dihantar tak_pernah cukup",0
Material : keras Comfortability : tak_sama mcm gambar  Brg selamat smpi. Ambil masa lama. Brg tak_sama mcm gambar. Igt jenis selipar yg gebu tu.,0
"Comfortability : 3/10 Material : Rubber  Not that thick as shown in the picture. The actual size is smaller than the standard and measurements. If you are using 40 - 41, take 42 - 43. Seller not_attentive and take forever to ship out. They ship out only after I request to cancel and refund. Terrible",0
"Barang sudah sampai, boleh la pakai kot rumah . kasut biasa saja padan dengan harga",0
"Material : Material is very light & broad, just like plastic. Comfortability : OK  Anyone, esp. women with small feet, pls do not_buy this kind of slippers ONLINE - go to the shoes shop, at least, U can try the slippers on the spot B 4 U decide to buy. The front part of the slipper was broad, not_fitting to those small feet.",0
Material : So so Comfortability : So so  I bought three pairs and only received two pairs. The seller is dishonest face_with_rolling_eyes,0
"Material : getah  selipar smpai dgan selamat,,brbaloi ngam dgan hrga yg psti slesa dpkai ringan selipar tdk sma dgan dlm gmbar,,yg smpai tipis",0
Kualiti tdk sama mcm gmbr.. selipar nipis.. patut harga murah,0
Comfortability : ok Material : ok  Dah byk beli selipar mcm ni. Ok la buat pakai harian dn ke toilet. Harga pun berpatutan.,0
Comfortability : lembab tak_kenal warna Material : buat sakit hati je dh la lmbt  menyesal beli lembab . warna slh . kalau xde warna boleh je bincng chat. bukn bgi ikut sedap tekak keluarga ko. lain kali jadi seller biar pandai. jangan nk memandai mandai. mmng fedup gila dh lambt . warna ikut sedap tekak . x ikut permintaan lngsung duit aku yng kerja cari. bukan_keluarga ko yng bgi.,0
Comfortability : ok Material : ok  i ’ ve ordered navy blue but item received light blue. disappointed. received wrong color. next time please check before u proceed the order. thankyou,0
"Material : ok Comfortability : ok  The shoe very light...BUT...very thin sole, not_as per described Feel cheated worried_face",0
"Comfortability : OK,still can Material : soso  Very light and thin of the base.",0
Very slow delivery. Very not_responsive seller. Very poor quality not_as shown in pictures. Will not_buy again.,0
Comfortability : x tahu lagi Material : ok kot  Order selipar warna biru size 42 tapi seller hantar size 44. Selipar yg 1 lagi warna jingga( seller x hantar),0
"barang nya udah sampai . tak_de koyak , tak_de rosak . blum dipkai lagi . kata teman teman amat baik dipakai selalu . harga pun agak murah , tapi sayang..barangnya sampai tidak cukup . ku mesej seller nya , tapi sepi seribu bahasa..nasib baik shoppe refund setelah mendengat keluhan ku..",0
Saya order 2 selipar kuning tp dpt sepasang ja..saya rate 2 sbb seller tak_check betul 2 masa nk pack brg..brg yg dibeli semua ok n berbaloi dgn harga.,0
"Ordered Black and Blue, but received Pink instead of Blue. Messaged the seller but no_response from them yet all. They just ignore it. Poor seller service.",0
Comfortability : ok Material : ok  Wrong colour!!!! Order 4 different color..but received 3 same color...char with seller but not_respond to the issue..,0
"bought 2 slippers but received only 1. chat seller no_use they didnt reply my message. lastly ask for refund to their shopee agent and approved. for me, this will be my first and last purchased from this shop. and yeah not_recommended",0
"Kurang memuaskan, brg tak_seperti dlm gambar...selipar nipis...tp padan la dgn harga...",0
Material : Too light  I ordered green color but received white color.,0
"Comfortability : Not comfortable. Too thin. Material : Rubber  Barang diterima dengan keadaan yg baik. Bungkusan simple je. Produk bersesuaian dengan harga yg murah. Tapi sy tak_puas hati, dalam gambar slipper ni tebal. Tapi bila dapat, nipis giler. Kalau pijak batu tajam confirm bocor. Dlm gambar tepi slipper ni ada stripe 2 tapi actual produk x sama pown. Kesal juga la sbb seller tak_transparent dengan barang yg dijual. Rasa mcm ditipu pulak. Tapi tak_pe sbb benda ni pun murah kan, so sy bagi la 2 bintang. Hmm.. sedihnya..",0
Order color lain dpt color lain. Tlg improve service. Jgn sewenangnya sbb harga murah blh bg sesuka hati tk ikut apa customer mintak.,0
Comfortability : ok la Material : getah  Dlm gmbr nmpk tebal sekali smpi nipis ja..beaming_face_with_smiling_eyesxpa lar da harga pn murah so fhm 2 la kualiti brg..,0
Comfortability : so 2 Material : elastic.plastik  Selipar agak nipis...xsama mcm pernah beli..tebal..tapi myb pembeli lain ok kot...,0
Comfortability : below expectations Material : thin and light  In the photo it looks thick but it ' s so light and thin,0
Material : nipis padan ngan harga  seller pm kasut x cukup 1...smpi sudah x lyn,0
Comfortability : ok laa Material : nipis  barang sudah sampai..Selipar agak nipis tp ok laa..,0
Material : not_as advertise so thin Comfortability : not_comfortable but the size fits,0
Comfortability : ringan dan selesa dipakai tapi produk lain daripada gambar pula,0
I order 8 pairs but received 7 pairs..picture & video already send..tell the seller no_response..3 days I ' ve been follow up with them..no_one replying me..I ' m very disappointed It really bad service,0
"Comfortability : No at all Material : Different from advertising. Totally different in terms of thickness, comfort and size too. Seller please refer back to your advertised product. Very sad. Not recommended at all.",0
Barang memang bagus. Tp pos tak_cukup sepasang.. Saya beli 3 pasang.. Dapat 2 pasang je.. Bila saya pm.. Seller diam je.. Harap seller bertanggungjawab,0
Material : Teruk Comfortability : Teruk  Nampak sama tapi bukan_dia. Itu lah kata kata yang sesuai dengan barangan dari shopee,0
Material : Biasa biasa jer.. Xsma dlm gmbar.. smpai 2 sliper nya nipis gila! gmbr kemain nmpk tebal elok. grimacing_face supplier better tukar gmbar lah..,0
Order 3 sampai 2..chat seller sampai kesudah xde respon...nk xnk terpksa trima wlaupon brg xcukup..lepas niu tlg chek btol 2 sblom post..,0
"Material : terlalu nipis, rasa jejak ke lantai Comfortability : not_comfortable at all  qualiti di luar jangkaan, not_as expected",0
Comfortability : item is not_as comfortable as it claimed. in fact it looked thinner and has hard material,0
Very very slow delivery this seller..dah la slow hantar barang pon ada yang tak_cukup . pening kepala.,0
Received item but not_as the one in picture. Slippers are thinner than advertised,0
"Material : xcukup Comfortability : xcukup  Selipar knpa dpt 1pasang je sedangkan sy oder 2pasang...xkan beg 2 , selipar 1 rm 15lbh...",0
Comfortability : tengok pos tebal elok Smpai nipis melayang Material : getah  Barang sampai x sampai macam dalam gambar...,0
Comfortability : normal Material : rubber  Quantity not_correct and seller nvr reply message,0
Comfortability : kurang selesa Material : bahan getah / plastic yg nipis  Tertipu dgn video yg diberi,0
brg dh cntik tp hntar salah saiz..kecewa..mntk saiz besar tp hntar saiz kecikloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face,0
Barang dpt xcukup..Oder 3 dpt 2..chat dngn seller xde response,0
Material : ok Comfortability : ok  seller tak_memenuhi pesan order 3 hantar 2 je........hot_face,0
"8 pasang order , 3 sahaja betul , 5 Salah color & Salah saiz...bad service",0
Thickness of slipper only 2 cm. Very thin quality. Not as advertised.,0
Material : kasut lembut selesa pakai. Salah saiz order 38 / 39 terima 40 / 41 terbesar..,0
Saiz tak_sama Order saiz 36 - 37 tapi dapat saiz besar,0
"Order warna grey, sampai warna oren. Kalau sampai wrne biru ke hitam ke bleh tahan kire. Ni wrne oren. Lain kali tgk sikit org order wrne ape ye",0
Dalam gambar lain. Barang sampai lain sikit. Size pun kecik sikit,0
Order green light...dapat putih Contact seller...tiada respon.. Tidak bertanggungjawab,0
"Sepasang salah warna, order warna beige dapat warna hitam.. hurmm.. hrp 2 seller teliti betul 2 pasni xde lah slh bg warna..",0
"dh 2x oder clap wrna... nk wrna lain dpt wrna lain... mula 2 oder kelabu dpt putih, kli kedua oder kuning dpt hijau... seler ni rabun warna ke apa.. mls nk return 2.. leceh ambik msa.. trima jelaah..",0
Send me wrong size. I feedback to seller， they send me a thank you sticker？？？？？,0
"Tidak sama dengan foto, tapaknya sangat nipis tidak serupa dengan foto tunjuk. pensive_facepensive_facepensive_face",0
Tak boleh pakai laki laki.. warna pink Padahal pesan warna silver,0
Order green light.. Dapat putih Contact seller tiada reapon... Tidak brtanggungjawab...,0
Material : Nipis tak_sama macam gambar iklan Comfortability : Tak selesa. Nipis,0
Material : very very thin  Don ’ t get cheated by the video or pictures posted. Video showing thick but actual received very very thin.,0
"Order white colour but they give orange colour, 2 pairs of them were orange haiya",0
Comfortability : ok Material : ok  Material too thin,0
Slippers are much thinner than the pictures provided by seller,0
Penghantaran slow..Lepas tu tulis gift bukan_main byk nye..Skali Dpt ni jesmirking_face,0
Material : order orange but received yellow,0
"Alhamdulillah.. Barang dah sampai dengan keadaan baik Dan Tiada kerosakan... Tapi kenapa nampak tebal , bila sampai nipis Tapak slippers   Lepas tu kena ambil sendiri dekat penghantaran.. I bagi 2 Star star star",0
Comfortability : Comfortable but too thin  Too thin. I prefer thicker sole 4cm,0
Comfortability : nipis  Tak macam dalam iklan. Tapi kena dengan harga,0
"I have ordered and paid for 2 pairs but only received 1 pair. When I contact seller for refund, hv seen the active online but no_reply any message!",0
Beli barng 3jenia yg sampai dua je lg satu barang xtau sangkut mna . klu xde stock bg tau lah . sy pon xde beli . nasib baik bole refund . apepon Tq seller,0
Di bill tulis ad free gift tpi apabila dapat brg hati xde free gift pn penjual xbetul tulis free gift bgi je lh,0
Penghantaran lambat di peram...tekan batal baru di pos..baik diluar negara sebelum seminggu barang dah sampai walaupun hanya barang kecik pun..,0
Dalam gambar kasut nya tebal..sampai 2 nipis..sakit kaki pkai nya.. maybe sbb murah kot so xdpt la yg tebal,0
"Comfortability : The slipper is so thin, nothing compare to the previous one that I purchased.",0
Order warna oren tapi dpt wrna hitam seller tk inform pun kata wrna oren tkda ke apa hm,0
missing 1 item :( hopefully after this you check every single thing that customers order,0
beli selipar 2psg dgn stokin 4psg tp yg sampai selipar jer stokin xtahu sesat mana,0
Oder selipar dan tuala tapi smpai selipar saja chat seller sampai skg tiada respon,0
Minta model lain Sampai model lain.. saler tak_inform model yg order xde. Sad,0
"Kasut nipis tngk dlm gmbr tebal bolh la , tpi x brpa puas hati la,",0
"pesan 3 item, 2 item je yg sampai..chat seller pun no_respon",0
Material : no_good too thin Comfortability : will fall down,0
"Comfortability : 3/10 Material : 5/10  Sangay nipis, jangan trtipu dngn gambar, sangat dislike",0
Very disappointed because it is not_thick sole as mentioned.,0
Ordered thick soles but received thin soles . Not same as pics!,0
Kasut diterima tapi nipis tak_sama macam dalam iklanloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face,0
Material : Received only 2 pairs instead of 3 pairs ordered.,0
Material : getah Comfortability : selesa  lambat sampai & saiz selipar tidak sama,0
Order placed 30th Jul....product arrives 15th Aug . Product ok luckily,0
Material : not_very good Comfortability : not_comfatable,0
Material : 2pasang besar sgt Oder saiz 42 - 43 dpt 44 - 45,0
"Material : ok Comfortability : thin version  Better buy the RM 5, thicker",0
Xckup item...xinform pun..dh la lambat nk shipping...,0
Totally different quality from seller posted image,0
Comfortability : nipis sangat  Seller pun tak_tunjuk tapak,0
Comfortability : Nipis Material : Nipis  Pakai dlm rumah boleh la,0
Comfortability : oder warna lain yg dapat warna lainwoman_facepalming:_light_skin_tone,0
"Comfortability : pilih wrna lain , bila smpai wrna lain",0
Material : tak_lembut tapi ringan Comfortability : boleh la,0
Comfortability : teruk Material : kurang memuaskan  Saller xmembantu,0
Comfortability : Tapak sangat nipis Material : Kurang memuaskan,0
oder wrna hitam dapatnya warna kuning adeh,0
Minta 3 dpt 2 je,0
"Comfortability : t.ksh brg dh sampai Saturday 4 / 1/2025,,6ptg..agk kecewa juga lh dlm gmbr slipeer tebal..skli sampai knpe nipiss pensive_facepensive_face",0
Gamba xsame gan brg yg smpai...dlm ni nmpk tebal...dtg nipis...,0
收到的货不对板 ， 图中鞋底有厚度 ， 收到的却是平的 。 之前买过同款的穿起来很舒服 ， 这双却很普通 。 失望 。。。,0
Barang nya tipis. Sik sama dengan nang di gambar,0
Dlm gambar tapak tebal tp bila dpt tapak nipis disappointed_facedisappointed_face,0
Tgk dalam gambar selipar ni tebal tp x tebal pun,0
Bli 3 dpt dua pasang msg x reply downcast_face_with_sweat,0
Saya ingat tebal...nipis selipar tu,0
Order wrna biru 1 tpii dpat wrna hitam smuaa,0
"Satu selipar salah size, Satu lagi salah warna",0
Selipar terlalu tipis xsama dlm video tq,0
"Material : Fair, can ' t expect much at such a price",0
"Goods received not_same as order, bad quality",0
Barang sdh d terima tq,0
